SKU_ID,Product_Name,Department,Category,Subcategory,Brand,Vendor_ID,Product_Cost,Original_Retail_Price,Current_Retail_Price,Margin_Percentage,Launch_Date,Season,Product_Status,Style,Colour,Size,Material,Price_Band,Demand_Index,Inventory_Bias
SEA0731,Sable Rattan House,Furniture,Seating,Seating,Northstar Collection,V002,113.2,282.59,282.59,0.5994,2024-10-18,Core,Active,Organic,Espresso,Small,Oak,Best,0.4883,1.12
SEA0732,Luna Oak Form,Furniture,Seating,Seating,Northstar Collection,V009,266.59,543.56,543.56,0.5096,2023-11-08,Core,Active,Minimal,Sage,One Size,Cotton,Best,0.3963,1.12
SEA0733,Harbour Cotton Collection,Furniture,Seating,Seating,Northstar Collection,V016,266.16,606.25,606.25,0.561,2023-11-01,Core,Active,Organic,Oat,One Size,Marble,Best,0.4074,1.12
SEA0734,Mira Linen Studio,Furniture,Seating,Seating,Foundry Home,V020,124.96,247.89,247.89,0.4959,2024-04-23,Core,Active,Artisan,Champagne,One Size,Ceramic,Best,0.573,1.12
SEA0735,Harbour Linen Series,Furniture,Seating,Seating,Atelier Edit,V007,115.72,217.91,217.91,0.469,2023-12-19,Core,Active,Modern,Sand,One Size,Wool,Best,0.6861,1.12
SEA0736,Cove Ceramic Studio,Furniture,Seating,Seating,Maison Reserve,V016,286.23,555.98,555.98,0.4852,2024-09-08,Core,Active,Classic,Ivory,One Size,Linen,Best,0.4935,1.12
SEA0737,Ridge Glass Vessel,Furniture,Seating,Seating,Maison Reserve,V001,79.85,186.63,186.63,0.5722,2024-04-05,Core,Active,Classic,Oat,Small,Stone,Best,0.5975,1.12
SEA0738,Arc Wool House,Furniture,Seating,Seating,Foundry Home,V009,225.69,497.85,497.85,0.5467,2023-11-20,Core,Active,Classic,Slate,Medium,Oak,Best,0.4815,1.12
SEA0739,Vale Brass Series,Furniture,Seating,Seating,Maison Reserve,V018,150.41,340.87,340.87,0.5587,2024-11-06,Core,Active,Organic,Natural,Large,Stone,Best,0.2727,1.12
SEA0740,Arc Brass Object,Furniture,Seating,Seating,Atelier Edit,V003,80.85,226.63,226.63,0.6432,2024-12-14,Core,Active,Organic,Oat,One Size,Oak,Best,0.5144,1.12
SEA0741,Avery Cotton Edit,Furniture,Seating,Seating,Atelier Edit,V010,227.52,431.61,431.61,0.4729,2024-04-05,Core,Active,Organic,Sage,Small,Glass,Best,1.1998,1.12
SEA0742,Arc Marble Line,Furniture,Seating,Seating,Northstar Collection,V017,276.81,523.37,523.37,0.4711,2024-09-21,Core,Active,Classic,Sand,Medium,Oak,Best,0.8275,1.12
SEA0743,Ridge Rattan Object,Furniture,Seating,Seating,Northstar Collection,V002,107.85,235.22,235.22,0.5415,2024-03-20,Core,Active,Minimal,Sand,Medium,Wool,Best,1.0815,1.12
SEA0744,Aster Rattan Edit,Furniture,Seating,Seating,Northstar Collection,V010,114.05,214.72,214.72,0.4688,2023-09-27,Core,Active,Minimal,Espresso,Large,Glass,Best,0.7203,1.12
SEA0745,Ridge Linen Series,Furniture,Seating,Seating,Atelier Edit,V020,104.09,250.05,250.05,0.5837,2023-12-29,Core,Active,Minimal,Champagne,One Size,Ceramic,Best,0.352,1.12
SEA0746,Ridge Wool Object,Furniture,Seating,Seating,Foundry Home,V004,72.33,168.53,168.53,0.5708,2024-08-29,Core,Active,Organic,Charcoal,Large,Brass,Best,0.6235,1.12
SEA0747,Harbour Oak Studio,Furniture,Seating,Seating,Maison Reserve,V011,170.22,377.49,377.49,0.5491,2023-11-06,Core,Active,Classic,Natural,One Size,Linen,Best,0.415,1.12
SEA0748,Noir Rattan House,Furniture,Seating,Seating,Atelier Edit,V017,87.77,211.28,211.28,0.5846,2023-12-18,Core,Active,Modern,Sand,Large,Stone,Best,0.6786,1.12
SEA0749,Vale Marble Vessel,Furniture,Seating,Seating,Atelier Edit,V008,366.83,752.02,752.02,0.5122,2024-04-04,Core,Active,Classic,Champagne,Medium,Stone,Best,0.4797,1.12
SEA0750,Aster Linen Object,Furniture,Seating,Seating,Foundry Home,V013,117.48,256.59,256.59,0.5421,2024-12-14,Core,Active,Organic,Natural,Small,Rattan,Best,0.6978,1.12
SEA0751,Avery Wool Collection,Furniture,Seating,Seating,Atelier Edit,V020,95.58,187.21,187.21,0.4894,2024-10-08,Core,Active,Modern,Sage,One Size,Marble,Best,0.7296,1.12
SEA0752,Cove Rattan Vessel,Furniture,Seating,Seating,Atelier Edit,V007,252.27,532.67,532.67,0.5264,2024-01-09,Core,Active,Classic,Charcoal,One Size,Marble,Best,0.9263,1.12
SEA0753,Avery Ceramic Studio,Furniture,Seating,Seating,Foundry Home,V015,310.3,704.97,704.97,0.5598,2023-06-20,Core,Active,Modern,Terracotta,Medium,Cotton,Best,0.5754,1.12
SEA0754,Marlow Glass Vessel,Furniture,Seating,Seating,Atelier Edit,V002,367.91,750.59,750.59,0.5098,2023-12-29,Core,Active,Organic,Espresso,One Size,Ceramic,Best,0.4014,1.12
SEA0755,Avery Brass Form,Furniture,Seating,Seating,Northstar Collection,V009,153.29,316.1,316.1,0.5151,2024-03-19,Core,Active,Modern,Sand,Small,Stone,Best,0.7536,1.12
SEA0756,Harbour Ceramic House,Furniture,Seating,Seating,Foundry Home,V015,251.15,542.93,542.93,0.5374,2023-08-28,Core,Active,Organic,Charcoal,Medium,Oak,Best,0.7511,1.12
SEA0757,Arc Stone House,Furniture,Seating,Seating,Atelier Edit,V020,169.19,307.82,307.82,0.4504,2023-10-17,Core,Active,Artisan,Champagne,One Size,Oak,Best,0.7812,1.12
SEA0758,Aster Brass House,Furniture,Seating,Seating,Northstar Collection,V009,118.27,247.23,247.23,0.5216,2023-07-04,Core,Active,Organic,Sage,Large,Brass,Best,0.7643,1.12
SEA0759,Marlow Stone House,Furniture,Seating,Seating,Maison Reserve,V014,334.9,624.61,624.61,0.4638,2024-02-01,Core,Active,Artisan,Champagne,Medium,Cotton,Best,0.3451,1.12
SEA0760,Harbour Oak Edit,Furniture,Seating,Seating,Maison Reserve,V003,401.85,814.68,814.68,0.5067,2024-06-23,Core,Active,Classic,Slate,Large,Stone,Best,0.8164,1.12
TAB0761,Aster Cotton House,Furniture,Tables,Tables,Foundry Home,V008,147.36,306.02,306.02,0.5185,2023-11-08,Core,Active,Organic,Natural,Small,Oak,Best,0.3822,1.15
TAB0762,Marlow Marble Series,Furniture,Tables,Tables,Northstar Collection,V015,150.28,363.12,363.12,0.5861,2024-06-08,Core,Active,Minimal,Sage,Large,Marble,Best,0.6662,1.15
TAB0763,Harbour Stone House,Furniture,Tables,Tables,Northstar Collection,V005,278.51,641.3,641.3,0.5657,2024-02-22,Core,Seasonal,Minimal,Charcoal,Large,Stone,Best,0.6375,1.15
TAB0764,Arc Glass Vessel,Furniture,Tables,Tables,Northstar Collection,V010,245.52,546.22,546.22,0.5505,2024-09-20,Core,Active,Artisan,Sand,Small,Rattan,Best,0.7688,1.15
TAB0765,Arc Cotton Atelier,Furniture,Tables,Tables,Northstar Collection,V016,163.7,405.36,405.36,0.5962,2023-06-10,Core,Active,Minimal,Sage,Medium,Stone,Best,0.4006,1.15
TAB0766,Mira Stone Collection,Furniture,Tables,Tables,Atelier Edit,V004,213.4,537.76,537.76,0.6032,2023-10-30,Core,Active,Modern,Natural,One Size,Linen,Best,0.682,1.15
TAB0767,Avery Cotton Line,Furniture,Tables,Tables,Foundry Home,V013,286.07,577.65,577.65,0.5048,2023-07-19,Core,Active,Organic,Espresso,Large,Linen,Best,1.0413,1.15
TAB0768,Luna Stone Collection,Furniture,Tables,Tables,Northstar Collection,V017,251.88,498.81,498.81,0.495,2023-06-03,Core,Active,Classic,Ivory,One Size,Linen,Best,0.8847,1.15
TAB0769,Marlow Brass Studio,Furniture,Tables,Tables,Atelier Edit,V005,83.86,212.49,212.49,0.6053,2024-06-07,Core,Active,Artisan,Ivory,Medium,Rattan,Best,0.3209,1.15
TAB0770,Avery Linen Atelier,Furniture,Tables,Tables,Atelier Edit,V011,305.31,629.61,629.61,0.5151,2024-09-01,Core,Seasonal,Artisan,Espresso,Medium,Linen,Best,0.6639,1.15
TAB0771,Harbour Glass Object,Furniture,Tables,Tables,Foundry Home,V001,195.68,550.73,550.73,0.6447,2024-05-19,Core,Active,Modern,Slate,Medium,Cotton,Best,0.8997,1.15
TAB0772,Noir Brass Object,Furniture,Tables,Tables,Northstar Collection,V005,332.78,655.69,655.69,0.4925,2024-05-14,Core,Active,Minimal,Ivory,Small,Glass,Best,1.3304,1.15
TAB0773,Ridge Cotton Atelier,Furniture,Tables,Tables,Atelier Edit,V012,263.04,546.81,546.81,0.519,2023-10-14,Core,Active,Organic,Natural,Large,Ceramic,Best,0.6551,1.15
TAB0774,Noir Rattan Atelier,Furniture,Tables,Tables,Atelier Edit,V002,98.67,231.44,231.44,0.5737,2023-06-03,Core,Active,Organic,Terracotta,One Size,Ceramic,Best,0.4599,1.15
TAB0775,Avery Marble Collection,Furniture,Tables,Tables,Maison Reserve,V006,229.55,425.09,425.09,0.46,2024-04-04,Core,Active,Organic,Ivory,Small,Cotton,Best,1.4739,1.15
TAB0776,Avery Rattan Vessel,Furniture,Tables,Tables,Foundry Home,V015,87.01,187.04,187.04,0.5348,2024-03-26,Core,Seasonal,Classic,Terracotta,One Size,Rattan,Best,0.3939,1.15
TAB0777,Luna Wool Object,Furniture,Tables,Tables,Atelier Edit,V003,192.78,371.11,371.11,0.4805,2024-03-16,Core,Active,Modern,Espresso,One Size,Ceramic,Best,0.7342,1.15
TAB0778,Vale Rattan Studio,Furniture,Tables,Tables,Atelier Edit,V010,168.23,459.47,459.47,0.6339,2023-08-12,Core,Active,Classic,Charcoal,Small,Brass,Best,1.0133,1.15
TAB0779,Cove Wool Atelier,Furniture,Tables,Tables,Northstar Collection,V016,301.6,627.33,627.33,0.5192,2024-09-04,Core,Active,Classic,Sand,One Size,Cotton,Best,0.5385,1.15
TAB0780,Harbour Ceramic Studio,Furniture,Tables,Tables,Maison Reserve,V005,90.09,192.54,192.54,0.5321,2024-02-06,Core,Active,Artisan,Oat,Large,Wool,Best,0.6225,1.15
TAB0781,Ridge Brass Atelier,Furniture,Tables,Tables,Foundry Home,V011,155.4,313.49,313.49,0.5043,2023-12-14,Core,Active,Classic,Sand,Small,Rattan,Best,0.8218,1.15
TAB0782,Cove Brass Series,Furniture,Tables,Tables,Foundry Home,V017,101.35,205.2,205.2,0.5061,2024-07-28,Core,Active,Artisan,Oat,Medium,Oak,Best,0.4294,1.15
TAB0783,Mira Linen Atelier,Furniture,Tables,Tables,Northstar Collection,V005,114.75,236.89,236.89,0.5156,2025-01-02,Core,Active,Artisan,Oat,Medium,Cotton,Best,0.8067,1.15
TAB0784,Vale Brass Series,Furniture,Tables,Tables,Northstar Collection,V009,120.31,244.89,244.89,0.5087,2024-08-09,Core,Seasonal,Artisan,Slate,Large,Ceramic,Best,0.7299,1.15
TAB0785,Marlow Linen Studio,Furniture,Tables,Tables,Atelier Edit,V016,160.67,343.19,343.19,0.5318,2023-09-27,Core,Active,Modern,Ivory,One Size,Stone,Best,1.0748,1.15
TAB0786,Cove Linen Vessel,Furniture,Tables,Tables,Maison Reserve,V003,246.3,544.78,544.78,0.5479,2024-07-06,Core,Active,Artisan,Ivory,One Size,Brass,Best,0.6446,1.15
TAB0787,Luna Linen Line,Furniture,Tables,Tables,Foundry Home,V011,168.53,381.22,381.22,0.5579,2023-11-13,Core,Active,Minimal,Oat,Small,Marble,Best,0.7708,1.15
TAB0788,Harbour Brass Vessel,Furniture,Tables,Tables,Maison Reserve,V017,215.96,515.59,515.59,0.5811,2023-11-25,Core,Active,Classic,Oat,Large,Marble,Best,0.5052,1.15
TAB0789,Harbour Ceramic Object,Furniture,Tables,Tables,Northstar Collection,V005,55.59,115.43,115.43,0.5184,2024-05-15,Core,Active,Modern,Champagne,Large,Rattan,Best,0.621,1.15
TAB0790,Noir Stone Line,Furniture,Tables,Tables,Maison Reserve,V011,269.78,602.99,602.99,0.5526,2024-05-03,Core,Active,Modern,Oat,Medium,Glass,Best,0.706,1.15
TAB0791,Harbour Rattan Object,Furniture,Tables,Tables,Atelier Edit,V018,148.29,289.91,289.91,0.4885,2023-08-19,Core,Active,Classic,Oat,Medium,Wool,Best,0.8815,1.15
TAB0792,Sable Linen Series,Furniture,Tables,Tables,Atelier Edit,V009,321.91,658.37,658.37,0.511,2023-07-04,Core,Active,Artisan,Sage,Medium,Glass,Best,0.6019,1.15
TAB0793,Avery Stone House,Furniture,Tables,Tables,Maison Reserve,V015,176.29,321.96,321.96,0.4525,2023-11-02,Core,Active,Organic,Oat,Small,Stone,Best,0.3932,1.15
TAB0794,Mira Glass Atelier,Furniture,Tables,Tables,Foundry Home,V003,270.56,550.13,550.13,0.5082,2023-11-24,Core,Active,Classic,Sand,Large,Brass,Best,0.7893,1.15
TAB0795,Marlow Ceramic Vessel,Furniture,Tables,Tables,Foundry Home,V006,229.86,462.27,462.27,0.5028,2023-06-14,Core,Active,Classic,Slate,Small,Rattan,Best,0.5074,1.15
TAB0796,Cove Rattan Studio,Furniture,Tables,Tables,Northstar Collection,V014,243.56,598.1,598.1,0.5928,2024-03-23,Core,Seasonal,Organic,Champagne,Small,Brass,Best,0.8659,1.15
TAB0797,Cove Wool Atelier,Furniture,Tables,Tables,Maison Reserve,V020,72.58,192.63,192.63,0.6232,2024-07-15,Core,Active,Modern,Sage,Small,Glass,Best,0.4634,1.15
TAB0798,Ridge Cotton Series,Furniture,Tables,Tables,Northstar Collection,V010,272.9,534.39,534.39,0.4893,2023-11-03,Core,Seasonal,Artisan,Espresso,Medium,Linen,Best,0.6294,1.15
TAB0799,Ridge Cotton Vessel,Furniture,Tables,Tables,Foundry Home,V014,102.98,253.82,253.82,0.5943,2023-10-15,Core,Active,Organic,Oat,Medium,Ceramic,Best,0.4473,1.15
TAB0800,Marlow Oak Line,Furniture,Tables,Tables,Maison Reserve,V003,194.79,417.37,417.37,0.5333,2023-05-24,Core,Active,Classic,Charcoal,Large,Glass,Best,0.6688,1.15
TAB0801,Sable Ceramic Collection,Furniture,Tables,Tables,Maison Reserve,V011,206.28,481.43,481.43,0.5715,2024-03-27,Core,Active,Minimal,Ivory,Large,Glass,Best,0.9816,1.15
TAB0802,Luna Glass Atelier,Furniture,Tables,Tables,Foundry Home,V017,143.06,282.13,282.13,0.4929,2023-07-23,Core,Active,Modern,Sage,Medium,Brass,Best,0.5878,1.15
TAB0803,Ridge Brass Vessel,Furniture,Tables,Tables,Maison Reserve,V004,259.83,520.72,520.72,0.501,2023-12-31,Core,Active,Organic,Sage,One Size,Stone,Best,0.9912,1.15
TAB0804,Mira Oak Collection,Furniture,Tables,Tables,Maison Reserve,V012,187.82,461.4,461.4,0.5929,2023-11-06,Core,Active,Organic,Oat,Small,Cotton,Best,0.6855,1.15
TAB0805,Aster Marble Atelier,Furniture,Tables,Tables,Atelier Edit,V019,216.53,433.45,433.45,0.5005,2024-07-04,Core,Active,Minimal,Oat,Large,Oak,Best,0.6746,1.15
TAB0806,Aster Marble Collection,Furniture,Tables,Tables,Foundry Home,V006,237.43,509.66,509.66,0.5341,2025-01-10,Core,Active,Modern,Natural,Small,Linen,Best,0.3413,1.15
TAB0807,Cove Marble Studio,Furniture,Tables,Tables,Maison Reserve,V010,282.3,586.75,586.75,0.5189,2024-07-28,Core,Active,Modern,Terracotta,Small,Linen,Best,0.7562,1.15
TAB0808,Luna Ceramic Atelier,Furniture,Tables,Tables,Atelier Edit,V018,174.46,391.37,391.37,0.5542,2023-09-12,Core,Active,Minimal,Charcoal,Small,Brass,Best,0.7189,1.15
TAB0809,Luna Glass Vessel,Furniture,Tables,Tables,Foundry Home,V006,82.37,170.55,170.55,0.517,2024-02-17,Core,Active,Organic,Slate,Medium,Rattan,Best,0.5088,1.15
TAB0810,Sable Ceramic Collection,Furniture,Tables,Tables,Atelier Edit,V013,207.29,416.66,416.66,0.5025,2023-09-19,Core,Active,Artisan,Natural,Medium,Stone,Best,1.1386,1.15
TAB0811,Aster Stone Edit,Furniture,Tables,Tables,Foundry Home,V002,77.68,189.25,189.25,0.5895,2024-11-20,Core,Active,Artisan,Slate,One Size,Brass,Best,0.643,1.15
TAB0812,Sable Linen Form,Furniture,Tables,Tables,Atelier Edit,V005,78.24,183.11,183.11,0.5727,2024-02-14,Core,Active,Organic,Espresso,One Size,Brass,Best,0.8815,1.15
TAB0813,Harbour Linen Studio,Furniture,Tables,Tables,Maison Reserve,V013,362.49,653.99,653.99,0.4457,2024-04-12,Core,Active,Organic,Ivory,Small,Cotton,Best,0.9214,1.15
TAB0814,Vale Wool Vessel,Furniture,Tables,Tables,Northstar Collection,V019,134.87,248.02,248.02,0.4562,2024-07-18,Core,Active,Organic,Sage,One Size,Brass,Best,1.2011,1.15
TAB0815,Luna Linen House,Furniture,Tables,Tables,Atelier Edit,V006,200.55,412.78,412.78,0.5142,2024-10-10,Core,Active,Minimal,Charcoal,Large,Oak,Best,0.785,1.15
TAB0816,Aster Glass House,Furniture,Tables,Tables,Atelier Edit,V013,61.23,135.27,135.27,0.5474,2024-10-08,Core,Active,Classic,Espresso,One Size,Stone,Best,0.6286,1.15
TAB0817,Mira Linen Object,Furniture,Tables,Tables,Foundry Home,V020,258.8,525.15,525.15,0.5072,2024-02-12,Core,Active,Classic,Champagne,Small,Glass,Best,0.5578,1.15
TAB0818,Harbour Ceramic Edit,Furniture,Tables,Tables,Atelier Edit,V011,328.25,642.78,642.78,0.4893,2024-04-23,Core,Active,Modern,Slate,Large,Cotton,Best,0.4418,1.15
TAB0819,Arc Linen Object,Furniture,Tables,Tables,Atelier Edit,V018,356.93,649.05,649.05,0.4501,2024-07-26,Core,Active,Classic,Oat,Medium,Cotton,Best,0.777,1.15
TAB0820,Avery Wool Edit,Furniture,Tables,Tables,Maison Reserve,V001,182.35,407.9,407.9,0.553,2024-10-14,Core,Active,Minimal,Sand,Medium,Linen,Best,0.8032,1.15
TAB0821,Harbour Wool Studio,Furniture,Tables,Tables,Maison Reserve,V008,215.51,546.93,546.93,0.606,2024-02-18,Core,Active,Classic,Sage,Large,Wool,Best,0.5198,1.15
TAB0822,Aster Linen Edit,Furniture,Tables,Tables,Northstar Collection,V015,179.96,342.37,342.37,0.4744,2024-09-29,Core,Active,Minimal,Sage,Large,Oak,Best,0.4915,1.15
TAB0823,Arc Brass Line,Furniture,Tables,Tables,Foundry Home,V005,200.34,356.17,249.32,0.4375,2024-04-12,Core,Exit,Minimal,Oat,Small,Brass,Best,0.413,1.15
TAB0824,Avery Stone Atelier,Furniture,Tables,Tables,Atelier Edit,V010,110.25,267.84,267.84,0.5884,2024-08-27,Core,Active,Minimal,Ivory,One Size,Cotton,Best,0.4802,1.15
TAB0825,Cove Stone Studio,Furniture,Tables,Tables,Foundry Home,V019,181.15,398.71,398.71,0.5457,2024-12-29,Core,Active,Modern,Slate,Large,Stone,Best,0.3245,1.15
TAB0826,Avery Ceramic Form,Furniture,Tables,Tables,Foundry Home,V004,222.21,471.97,471.97,0.5292,2023-10-05,Core,Active,Artisan,Sage,Small,Glass,Best,0.9032,1.15
TAB0827,Ridge Ceramic Studio,Furniture,Tables,Tables,Northstar Collection,V010,112.63,247.16,247.16,0.5443,2023-07-10,Core,Active,Classic,Espresso,Medium,Brass,Best,0.6555,1.15
TAB0828,Cove Brass Vessel,Furniture,Tables,Tables,Maison Reserve,V017,290.03,677.31,677.31,0.5718,2024-11-21,Core,Active,Organic,Sage,One Size,Glass,Best,0.8052,1.15
TAB0829,Vale Glass Vessel,Furniture,Tables,Tables,Northstar Collection,V008,107.32,206.52,206.52,0.4803,2024-10-20,Core,Active,Artisan,Natural,Medium,Marble,Best,0.7642,1.15
TAB0830,Avery Stone Atelier,Furniture,Tables,Tables,Foundry Home,V012,127.91,295.68,295.68,0.5674,2024-06-08,Core,Active,Classic,Charcoal,Large,Brass,Best,0.5333,1.15
TAB0831,Marlow Glass Atelier,Furniture,Tables,Tables,Atelier Edit,V018,219.74,475.01,475.01,0.5374,2024-10-04,Core,Active,Classic,Sage,Large,Marble,Best,0.5621,1.15
TAB0832,Avery Marble Studio,Furniture,Tables,Tables,Northstar Collection,V007,198.31,551.81,551.81,0.6406,2023-11-03,Core,Active,Classic,Sage,Medium,Rattan,Best,0.9517,1.15
TAB0833,Harbour Marble Vessel,Furniture,Tables,Tables,Northstar Collection,V012,273.87,639.4,639.4,0.5717,2023-07-26,Core,Active,Modern,Sage,Large,Rattan,Best,0.55,1.15
TAB0834,Vale Rattan Line,Furniture,Tables,Tables,Atelier Edit,V003,97.34,212.88,212.88,0.5428,2024-09-16,Core,Active,Classic,Sand,One Size,Wool,Best,0.8143,1.15
TAB0835,Vale Ceramic Series,Furniture,Tables,Tables,Atelier Edit,V006,176.95,380.86,380.86,0.5354,2024-07-01,Core,Active,Modern,Sand,Medium,Linen,Best,0.5395,1.15
TAB0836,Harbour Ceramic Object,Furniture,Tables,Tables,Northstar Collection,V016,177.87,476.44,476.44,0.6267,2024-02-20,Core,Active,Artisan,Charcoal,One Size,Wool,Best,0.7375,1.15
TAB0837,Ridge Cotton Form,Furniture,Tables,Tables,Northstar Collection,V004,179.6,416.88,416.88,0.5692,2023-08-29,Core,Active,Organic,Terracotta,One Size,Cotton,Best,0.4592,1.15
TAB0838,Vale Wool Studio,Furniture,Tables,Tables,Atelier Edit,V010,153.19,333.18,333.18,0.5402,2023-08-29,Core,Active,Minimal,Ivory,One Size,Ceramic,Best,0.8284,1.15
TAB0839,Luna Brass Series,Furniture,Tables,Tables,Atelier Edit,V016,184.04,432.33,432.33,0.5743,2024-09-19,Core,Active,Organic,Ivory,Large,Ceramic,Best,0.5074,1.15
TAB0840,Noir Ceramic House,Furniture,Tables,Tables,Maison Reserve,V003,186.88,375.06,375.06,0.5017,2024-10-19,Core,Active,Classic,Champagne,Large,Glass,Best,0.6584,1.15
TAB0841,Vale Cotton Edit,Furniture,Tables,Tables,Maison Reserve,V010,155.79,294.49,294.49,0.471,2024-07-08,Core,Active,Minimal,Ivory,Small,Oak,Best,0.6931,1.15
TAB0842,Sable Ceramic Form,Furniture,Tables,Tables,Atelier Edit,V018,237.6,574.92,574.92,0.5867,2024-12-09,Core,Active,Organic,Natural,Medium,Ceramic,Best,0.8971,1.15
TAB0843,Noir Brass House,Furniture,Tables,Tables,Northstar Collection,V004,335.29,621.18,621.18,0.4602,2024-10-15,Core,Active,Artisan,Champagne,One Size,Linen,Best,0.6312,1.15
TAB0844,Vale Linen Atelier,Furniture,Tables,Tables,Northstar Collection,V012,94.73,221.82,221.82,0.5729,2023-08-20,Core,Active,Classic,Oat,One Size,Rattan,Best,0.2628,1.15
TAB0845,Cove Cotton Form,Furniture,Tables,Tables,Northstar Collection,V016,229.61,536.8,536.8,0.5723,2024-05-29,Core,Active,Minimal,Slate,Large,Ceramic,Best,0.8686,1.15
TAB0846,Harbour Ceramic Series,Furniture,Tables,Tables,Atelier Edit,V007,263.13,537.87,537.87,0.5108,2024-07-11,Core,Active,Modern,Slate,One Size,Oak,Best,0.5308,1.15
TAB0847,Noir Stone Object,Furniture,Tables,Tables,Foundry Home,V014,99.17,203.3,203.3,0.5122,2024-07-05,Core,Active,Modern,Natural,One Size,Rattan,Best,0.3891,1.15
TAB0848,Sable Linen Line,Furniture,Tables,Tables,Atelier Edit,V001,112.97,215.26,215.26,0.4752,2024-04-24,Core,Active,Artisan,Espresso,Small,Wool,Best,0.9931,1.15
TAB0849,Ridge Oak Line,Furniture,Tables,Tables,Maison Reserve,V004,205.59,495.57,495.57,0.5851,2024-07-23,Core,Active,Organic,Espresso,One Size,Glass,Best,0.574,1.15
TAB0850,Arc Cotton Vessel,Furniture,Tables,Tables,Maison Reserve,V012,71.98,140.77,140.77,0.4886,2024-08-22,Core,Active,Artisan,Ivory,Small,Oak,Best,1.3286,1.15
KIT0851,Vale Marble Vessel,Kitchen,Cookware,Cookware,Atelier Edit,V002,27.77,62.57,62.57,0.5562,2024-07-22,Core,Active,Artisan,Terracotta,One Size,Ceramic,Better,1.9795,1.02
KIT0852,Aster Wool House,Kitchen,Cookware,Cookware,Foundry Home,V008,63.13,182.32,127.62,0.6538,2023-07-16,Core,Exit,Organic,Ivory,Small,Stone,Best,0.6748,1.02
KIT0853,Arc Linen Series,Kitchen,Cookware,Cookware,Northstar Collection,V015,51.93,104.37,104.37,0.5025,2024-03-28,Core,Active,Artisan,Charcoal,One Size,Ceramic,Best,1.0721,1.02
KIT0854,Luna Cotton Studio,Kitchen,Cookware,Cookware,Foundry Home,V003,77.01,165.08,165.08,0.5335,2024-12-27,Core,Active,Artisan,Natural,One Size,Brass,Best,1.6556,1.02
KIT0855,Aster Rattan House,Kitchen,Cookware,Cookware,Maison Reserve,V008,27.07,53.82,53.82,0.4971,2024-02-20,Core,Active,Classic,Charcoal,Medium,Brass,Better,0.7819,1.02
